course_id,course_title,course_category,course_level,module_title,lesson_id,lesson_title,lesson_description,quiz_id,quiz_title,question_id,question,option_a,option_b,option_c,option_d,correct_answer,difficulty,points,order_index
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Management,a16bcde7-c6b3-457c-90e1-91f9fafe3f8a,Disaster Recovery and Redundancy,"Failover, load balancing, backups.",776f1f74-062e-46c9-8960-1c0f336fac79,Disaster Recovery and Redundancy - Quiz,03389028-2a1d-4fe2-bf58-130395480a8f,"In the video for ""Disaster Recovery and Redundancy"", which concept is correctly associated with the lesson content?",The lesson skips failover entirely.,Understanding Failover — as explained in the lesson video for Disaster Recovery and Redundancy.,Using baking bread recipes is the main idea of Disaster Recovery and Redundancy.,The video claims Disaster Recovery and Redundancy is unrelated to Networking.,Understanding Failover — as explained in the lesson video for Disaster Recovery and Redundancy.,easy,1,1
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Management,a16bcde7-c6b3-457c-90e1-91f9fafe3f8a,Disaster Recovery and Redundancy,"Failover, load balancing, backups.",776f1f74-062e-46c9-8960-1c0f336fac79,Disaster Recovery and Redundancy - Quiz,de95fa52-88e0-4c20-a215-63e719e7862e,"Which task best reflects what you practice in ""Disaster Recovery and Redundancy"" (30 min lesson)?",Apply failover to solve a hands-on exercise from Network Management (covered in 30 min).,Memorizing Disaster Recovery and Redundancy without practicing the video demo.,Only reading slides and ignoring the 30 min walkthrough.,Copying code without understanding failover.,Apply failover to solve a hands-on exercise from Network Management (covered in 30 min).,easy,1,2
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Management,a16bcde7-c6b3-457c-90e1-91f9fafe3f8a,Disaster Recovery and Redundancy,"Failover, load balancing, backups.",776f1f74-062e-46c9-8960-1c0f336fac79,Disaster Recovery and Redundancy - Quiz,7c2eff9d-0905-4adb-b269-833c9f2ad50f,"Which statement correctly describes ""Disaster Recovery and Redundancy"" as taught in Network Administration (beginner)?",The video states Disaster Recovery and Redundancy has no relation to Network Management.,This lesson is optional and never assessed in Network Administration.,Disaster Recovery and Redundancy contradicts all principles of Networking.,This beginner-level lesson in Networking explains failover with examples shown in the video.,This beginner-level lesson in Networking explains failover with examples shown in the video.,easy,1,3
7fc960d0-9dee-4550-9d2f-48ab29334128,Network Administration,Networking,beginner,Network Management,a16bcde7-c6b3-457c-90e1-91f9fafe3f8a,Disaster Recovery and Redundancy,"Failover, load balancing, backups.",776f1f74-062e-46c9-8960-1c0f336fac79,Disaster Recovery and Redundancy - Quiz,18be0d5a-8b79-415b-b59a-871b2e4857ac,"What common mistake should you avoid when working with concepts from ""Disaster Recovery and Redundancy""?",Assuming Disaster Recovery and Redundancy is identical to baking bread recipes.,Rushing through without noting the key steps shown at 15:00.,Confusing disaster recovery and redundancy with unrelated networking concepts not covered in this video.,Skipping video timestamps and guessing answers randomly.,Confusing disaster recovery and redundancy with unrelated networking concepts not covered in this video.,easy,1,4
e692570c-5012-4ac0-b053-66432686ac9e,SDN & Network Automation,Networking,advanced,SDN Concepts,7a1c3e6e-1aa3-4693-8de6-1e5c8a9fb1a4,What is SDN?,Control plane vs data plane separation.,71be789c-7652-4411-b653-cb4eead68520,What is SDN? - Quiz,1ff7c1e1-f2ef-46f7-8e35-3a4a8fe6690d,"What is the primary focus of ""What is SDN?"" in ""SDN Concepts"" (SDN & Network Automation)?",Control plane vs data plane separation.,Baking bread recipes,Watercolor painting,Dance choreography,Control plane vs data plane separation.,easy,1,0
e692570c-5012-4ac0-b053-66432686ac9e,SDN & Network Automation,Networking,advanced,SDN Concepts,7a1c3e6e-1aa3-4693-8de6-1e5c8a9fb1a4,What is SDN?,Control plane vs data plane separation.,71be789c-7652-4411-b653-cb4eead68520,What is SDN? - Quiz,f5fc3f8c-a56b-41b3-9e99-47c55877e251,"In the video for ""What is SDN?"", which concept is correctly associated with the lesson content?",Using baking bread recipes is the main idea of What is SDN?.,The video claims What is SDN? is unrelated to Networking.,The lesson skips control plane vs data plane separation entirely.,Understanding Control plane vs data plane separation — as explained in the lesson video for What is SDN?.,Understanding Control plane vs data plane separation — as explained in the lesson video for What is SDN?.,easy,1,1
e692570c-5012-4ac0-b053-66432686ac9e,SDN & Network Automation,Networking,advanced,SDN Concepts,7a1c3e6e-1aa3-4693-8de6-1e5c8a9fb1a4,What is SDN?,Control plane vs data plane separation.,71be789c-7652-4411-b653-cb4eead68520,What is SDN? - Quiz,7ccbb459-e22f-474b-a06e-0725e4982cfd,"Which task best reflects what you practice in ""What is SDN?"" (30 min lesson)?",Only reading slides and ignoring the 30 min walkthrough.,Copying code without understanding control plane vs data plane separation.,Apply control plane vs data plane separation to solve a hands-on exercise from SDN Concepts (covered in 30 min).,Memorizing What is SDN? without practicing the video demo.,Apply control plane vs data plane separation to solve a hands-on exercise from SDN Concepts (covered in 30 min).,easy,1,2
e692570c-5012-4ac0-b053-66432686ac9e,SDN & Network Automation,Networking,advanced,SDN Concepts,7a1c3e6e-1aa3-4693-8de6-1e5c8a9fb1a4,What is SDN?,Control plane vs data plane separation.,71be789c-7652-4411-b653-cb4eead68520,What is SDN? - Quiz,b803d971-e38e-4ad3-801c-21cf40394913,"Which statement correctly describes ""What is SDN?"" as taught in SDN & Network Automation (advanced)?",What is SDN? contradicts all principles of Networking.,This advanced-level lesson in Networking explains control plane vs data plane separation with examples shown in the video.,The video states What is SDN? has no relation to SDN Concepts.,This lesson is optional and never assessed in SDN & Network Automation.,This advanced-level lesson in Networking explains control plane vs data plane separation with examples shown in the video.,easy,1,3
e692570c-5012-4ac0-b053-66432686ac9e,SDN & Network Automation,Networking,advanced,SDN Concepts,7a1c3e6e-1aa3-4693-8de6-1e5c8a9fb1a4,What is SDN?,Control plane vs data plane separation.,71be789c-7652-4411-b653-cb4eead68520,What is SDN? - Quiz,8b2f2e97-c073-4542-9896-8503d8af568b,"What common mistake should you avoid when working with concepts from ""What is SDN?""?",Confusing what is sdn? with unrelated networking concepts not covered in this video.,Skipping video timestamps and guessing answers randomly.,Assuming What is SDN? is identical to baking bread recipes.,Rushing through without noting the key steps shown at 15:00.,Confusing what is sdn? with unrelated networking concepts not covered in this video.,easy,1,4
e692570c-5012-4ac0-b053-66432686ac9e,SDN & Network Automation,Networking,advanced,SDN Concepts,6bdc4139-72af-43b0-810a-c04059395fb2,"SDN Architectures (OpenFlow, ODL, ONOS)",Open SDN and overlay models.,ad1fa3f7-18d4-4c48-9e68-0b65259a67dc,"SDN Architectures (OpenFlow, ODL, ONOS) - Quiz",1a1cb15e-7109-4ed3-8144-65a9730fdb34,"What is the primary focus of ""SDN Architectures (OpenFlow, ODL, ONOS)"" in ""SDN Concepts"" (SDN & Network Automation)?",Baking bread recipes,Watercolor painting,Dance choreography,Open SDN and overlay models.,Open SDN and overlay models.,easy,1,0
e692570c-5012-4ac0-b053-66432686ac9e,SDN & Network Automation,Networking,advanced,SDN Concepts,6bdc4139-72af-43b0-810a-c04059395fb2,"SDN Architectures (OpenFlow, ODL, ONOS)",Open SDN and overlay models.,ad1fa3f7-18d4-4c48-9e68-0b65259a67dc,"SDN Architectures (OpenFlow, ODL, ONOS) - Quiz",ab0f02b0-68fb-4493-b6fe-6d1201624e51,"In the video for ""SDN Architectures (OpenFlow, ODL, ONOS)"", which concept is correctly associated with the lesson content?","The video claims SDN Architectures (OpenFlow, ODL, ONOS) is unrelated to Networking.",The lesson skips open sdn and overlay models entirely.,"Understanding Open SDN and overlay models — as explained in the lesson video for SDN Architectures (OpenFlow, ODL, ONOS).","Using baking bread recipes is the main idea of SDN Architectures (OpenFlow, ODL, ONOS).","Understanding Open SDN and overlay models — as explained in the lesson video for SDN Architectures (OpenFlow, ODL, ONOS).",easy,1,1
e692570c-5012-4ac0-b053-66432686ac9e,SDN & Network Automation,Networking,advanced,SDN Concepts,6bdc4139-72af-43b0-810a-c04059395fb2,"SDN Architectures (OpenFlow, ODL, ONOS)",Open SDN and overlay models.,ad1fa3f7-18d4-4c48-9e68-0b65259a67dc,"SDN Architectures (OpenFlow, ODL, ONOS) - Quiz",0f3d15a9-8486-4661-8382-c0b13eaa34cb,"Which task best reflects what you practice in ""SDN Architectures (OpenFlow, ODL, ONOS)"" (30 min lesson)?",Copying code without understanding open sdn and overlay models.,Apply open sdn and overlay models to solve a hands-on exercise from SDN Concepts (covered in 30 min).,"Memorizing SDN Architectures (OpenFlow, ODL, ONOS) without practicing the video demo.",Only reading slides and ignoring the 30 min walkthrough.,Apply open sdn and overlay models to solve a hands-on exercise from SDN Concepts (covered in 30 min).,easy,1,2
e692570c-5012-4ac0-b053-66432686ac9e,SDN & Network Automation,Networking,advanced,SDN Concepts,6bdc4139-72af-43b0-810a-c04059395fb2,"SDN Architectures (OpenFlow, ODL, ONOS)",Open SDN and overlay models.,ad1fa3f7-18d4-4c48-9e68-0b65259a67dc,"SDN Architectures (OpenFlow, ODL, ONOS) - Quiz",930b9968-7996-4c38-be42-1a294e6f16c3,"Which statement correctly describes ""SDN Architectures (OpenFlow, ODL, ONOS)"" as taught in SDN & Network Automation (advanced)?",This advanced-level lesson in Networking explains open sdn and overlay models with examples shown in the video.,"The video states SDN Architectures (OpenFlow, ODL, ONOS) has no relation to SDN Concepts.",This lesson is optional and never assessed in SDN & Network Automation.,"SDN Architectures (OpenFlow, ODL, ONOS) contradicts all principles of Networking.",This advanced-level lesson in Networking explains open sdn and overlay models with examples shown in the video.,easy,1,3
e692570c-5012-4ac0-b053-66432686ac9e,SDN & Network Automation,Networking,advanced,SDN Concepts,6bdc4139-72af-43b0-810a-c04059395fb2,"SDN Architectures (OpenFlow, ODL, ONOS)",Open SDN and overlay models.,ad1fa3f7-18d4-4c48-9e68-0b65259a67dc,"SDN Architectures (OpenFlow, ODL, ONOS) - Quiz",7704ca93-f1c8-4c25-9ea8-d4e99e0227c3,"What common mistake should you avoid when working with concepts from ""SDN Architectures (OpenFlow, ODL, ONOS)""?",Skipping video timestamps and guessing answers randomly.,"Assuming SDN Architectures (OpenFlow, ODL, ONOS) is identical to baking bread recipes.",Rushing through without noting the key steps shown at 15:00.,"Confusing sdn architectures (openflow, odl, onos) with unrelated networking concepts not covered in this video.","Confusing sdn architectures (openflow, odl, onos) with unrelated networking concepts not covered in this video.",easy,1,4
e692570c-5012-4ac0-b053-66432686ac9e,SDN & Network Automation,Networking,advanced,SDN Concepts,6076bd68-7b94-4646-a96c-8d0ab0f65546,Network Virtualization,"VXLAN, NVGRE, network overlays.",a485f623-506c-4749-84d0-b17e2fea81ff,Network Virtualization - Quiz,bc741678-8ead-4477-9bff-55647829b18d,"What is the primary focus of ""Network Virtualization"" in ""SDN Concepts"" (SDN & Network Automation)?",Dance choreography,"VXLAN, NVGRE, network overlays.",Baking bread recipes,Watercolor painting,"VXLAN, NVGRE, network overlays.",easy,1,0
e692570c-5012-4ac0-b053-66432686ac9e,SDN & Network Automation,Networking,advanced,SDN Concepts,6076bd68-7b94-4646-a96c-8d0ab0f65546,Network Virtualization,"VXLAN, NVGRE, network overlays.",a485f623-506c-4749-84d0-b17e2fea81ff,Network Virtualization - Quiz,9f522e0c-2f57-4a44-b7c3-485534d3dd2d,"In the video for ""Network Virtualization"", which concept is correctly associated with the lesson content?",Understanding VXLAN — as explained in the lesson video for Network Virtualization.,Using baking bread recipes is the main idea of Network Virtualization.,The video claims Network Virtualization is unrelated to Networking.,The lesson skips vxlan entirely.,Understanding VXLAN — as explained in the lesson video for Network Virtualization.,easy,1,1
e692570c-5012-4ac0-b053-66432686ac9e,SDN & Network Automation,Networking,advanced,SDN Concepts,6076bd68-7b94-4646-a96c-8d0ab0f65546,Network Virtualization,"VXLAN, NVGRE, network overlays.",a485f623-506c-4749-84d0-b17e2fea81ff,Network Virtualization - Quiz,d4d7284a-5707-4ac0-b4ca-72ac053e8197,"Which task best reflects what you practice in ""Network Virtualization"" (158 min lesson)?",Memorizing Network Virtualization without practicing the video demo.,Only reading slides and ignoring the 158 min walkthrough.,Copying code without understanding vxlan.,Apply vxlan to solve a hands-on exercise from SDN Concepts (covered in 158 min).,Apply vxlan to solve a hands-on exercise from SDN Concepts (covered in 158 min).,easy,1,2
e692570c-5012-4ac0-b053-66432686ac9e,SDN & Network Automation,Networking,advanced,SDN Concepts,6076bd68-7b94-4646-a96c-8d0ab0f65546,Network Virtualization,"VXLAN, NVGRE, network overlays.",a485f623-506c-4749-84d0-b17e2fea81ff,Network Virtualization - Quiz,c6cd91db-d275-44bf-b82e-45252e912242,"Which statement correctly describes ""Network Virtualization"" as taught in SDN & Network Automation (advanced)?",This lesson is optional and never assessed in SDN & Network Automation.,Network Virtualization contradicts all principles of Networking.,This advanced-level lesson in Networking explains vxlan with examples shown in the video.,The video states Network Virtualization has no relation to SDN Concepts.,This advanced-level lesson in Networking explains vxlan with examples shown in the video.,easy,1,3
